adata_index_name,scarf_cluster_result,new_column
D29-5_92,-1,D29-5_92
D29-6_1,-1,D29-6_1
D29-6_8,-1,D29-6_8
D29-6_17,-1,D29-6_17
D29-6_19,-1,D29-6_19
D29-6_21,-1,D29-6_21
D29-6_24,-1,D29-6_24
D29-6_26,1,D29-6_26
D29-6_27,1,D29-6_27
D29-6_29,-1,D29-6_29
D29-6_34,-1,D29-6_34
D29-6_38,-1,D29-6_38
D29-6_40,1,D29-6_40
D29-6_41,-1,D29-6_41
D29-6_42,7,D29-6_42
D29-6_48,-1,D29-6_48
D29-6_51,1,D29-6_51
D29-6_52,1,D29-6_52
D29-6_53,-1,D29-6_53
D29-6_54,-1,D29-6_54
D29-6_57,-1,D29-6_57
D29-6_58,-1,D29-6_58
D29-6_60,-1,D29-6_60
D29-6_64,-1,D29-6_64
D29-6_65,-1,D29-6_65
D29-6_69,-1,D29-6_69
D29-6_78,-1,D29-6_78
D29-6_82,-1,D29-6_82
D29-6_83,1,D29-6_83
D29-6_84,-1,D29-6_84
D29-6_86,1,D29-6_86
D29-6_89,-1,D29-6_89
D29-6_90,1,D29-6_90
D29-6_91,-1,D29-6_91
D29-6_94,1,D29-6_94
D29-7_1,-1,D29-7_1
D29-7_6,-1,D29-7_6
D29-7_25,-1,D29-7_25
D29-7_32,1,D29-7_32
D29-7_33,1,D29-7_33
D29-7_38,1,D29-7_38
D29-7_43,-1,D29-7_43
D29-7_44,-1,D29-7_44
D29-7_46,-1,D29-7_46
D29-7_47,-1,D29-7_47
D29-7_50,-1,D29-7_50
D29-7_51,-1,D29-7_51
D29-7_55,-1,D29-7_55
D29-7_56,-1,D29-7_56
D29-7_57,-1,D29-7_57
D29-7_59,-1,D29-7_59
D29-7_64,-1,D29-7_64
D29-7_65,-1,D29-7_65
D29-7_70,-1,D29-7_70
D29-7_72,-1,D29-7_72
D29-7_73,1,D29-7_73
D29-7_76,-1,D29-7_76
D29-7_80,-1,D29-7_80
D29-7_82,-1,D29-7_82
D29-7_84,-1,D29-7_84
D29-7_85,-1,D29-7_85
D29-7_90,-1,D29-7_90
D29-7_92,-1,D29-7_92
D29-8_2,-1,D29-8_2
D29-8_7,1,D29-8_7
D29-8_14,1,D29-8_14
D29-8_15,-1,D29-8_15
D29-8_18,1,D29-8_18
D29-8_20,1,D29-8_20
D29-8_24,1,D29-8_24
D29-8_25,1,D29-8_25
D29-8_27,1,D29-8_27
D29-8_29,1,D29-8_29
D29-8_30,1,D29-8_30
D29-8_32,1,D29-8_32
D29-8_33,1,D29-8_33
D29-8_39,-1,D29-8_39
D29-8_45,1,D29-8_45
D29-8_51,-1,D29-8_51
D29-8_55,1,D29-8_55
D29-8_56,1,D29-8_56
D29-8_59,1,D29-8_59
D29-8_60,-1,D29-8_60
D29-8_64,-1,D29-8_64
D29-8_65,-1,D29-8_65
D29-8_66,-1,D29-8_66
D29-8_76,1,D29-8_76
D29-8_77,-1,D29-8_77
D29-8_82,-1,D29-8_82
D29-8_84,-1,D29-8_84
D29-8_86,-1,D29-8_86
D30-1_4,-1,D30-1_4
D30-1_7,1,D30-1_7
D30-1_9,1,D30-1_9
D30-1_10,1,D30-1_10
D30-1_15,1,D30-1_15
D30-1_16,1,D30-1_16
D30-1_17,1,D30-1_17
D30-1_21,1,D30-1_21
D30-1_23,-1,D30-1_23
D30-1_24,1,D30-1_24
D30-1_27,1,D30-1_27
D30-1_28,1,D30-1_28
D30-1_35,1,D30-1_35
D30-1_37,1,D30-1_37
D30-1_38,1,D30-1_38
D30-1_40,1,D30-1_40
D30-1_47,1,D30-1_47
D30-1_49,1,D30-1_49
D30-1_52,-1,D30-1_52
D30-1_54,1,D30-1_54
D30-1_56,-1,D30-1_56
D30-1_58,-1,D30-1_58
D30-1_59,1,D30-1_59
D30-1_60,-1,D30-1_60
D30-1_71,1,D30-1_71
D30-1_73,1,D30-1_73
D30-1_75,-1,D30-1_75
D30-1_81,-1,D30-1_81
D30-1_82,1,D30-1_82
D30-1_84,-1,D30-1_84
D30-1_86,-1,D30-1_86
D30-1_87,-1,D30-1_87
D30-1_90,1,D30-1_90
D30-2_2,-1,D30-2_2
D30-2_5,-1,D30-2_5
D30-2_10,1,D30-2_10
D30-2_12,1,D30-2_12
D30-2_13,-1,D30-2_13
D30-2_14,-1,D30-2_14
D30-2_15,-1,D30-2_15
D30-2_16,-1,D30-2_16
D30-2_18,-1,D30-2_18
D30-2_19,-1,D30-2_19
D30-2_21,-1,D30-2_21
D30-2_23,-1,D30-2_23
D30-2_24,1,D30-2_24
D30-2_25,-1,D30-2_25
D30-2_28,-1,D30-2_28
D30-2_31,5,D30-2_31
D30-2_34,1,D30-2_34
D30-2_37,-1,D30-2_37
D30-2_47,-1,D30-2_47
D30-2_60,-1,D30-2_60
D30-2_62,-1,D30-2_62
D30-2_65,-1,D30-2_65
D30-2_67,-1,D30-2_67
D30-2_68,-1,D30-2_68
D30-2_70,-1,D30-2_70
D30-2_72,-1,D30-2_72
D30-2_73,-1,D30-2_73
D30-2_78,-1,D30-2_78
D30-2_80,-1,D30-2_80
D30-2_81,-1,D30-2_81
D30-2_85,-1,D30-2_85
D30-2_86,-1,D30-2_86
D30-2_88,-1,D30-2_88
D30-2_91,-1,D30-2_91
D30-2_94,1,D30-2_94
D30-3_1,-1,D30-3_1
D30-3_4,-1,D30-3_4
D30-3_5,-1,D30-3_5
D30-3_7,-1,D30-3_7
D30-3_11,-1,D30-3_11
D30-3_16,-1,D30-3_16
D30-3_19,-1,D30-3_19
D30-3_20,1,D30-3_20
D30-3_25,-1,D30-3_25
D30-3_26,1,D30-3_26
D30-3_27,-1,D30-3_27
D30-3_28,-1,D30-3_28
D30-3_29,-1,D30-3_29
D30-3_30,-1,D30-3_30
D30-3_31,-1,D30-3_31
D30-3_33,-1,D30-3_33
D30-3_34,1,D30-3_34
D30-3_35,-1,D30-3_35
D30-3_37,-1,D30-3_37
D30-3_40,1,D30-3_40
D30-3_41,-1,D30-3_41
D30-3_42,-1,D30-3_42
D30-3_44,-1,D30-3_44
D30-3_46,-1,D30-3_46
D30-3_47,-1,D30-3_47
D30-3_48,-1,D30-3_48
D30-3_50,-1,D30-3_50
D30-3_57,-1,D30-3_57
D30-3_60,-1,D30-3_60
D30-3_64,-1,D30-3_64
D30-3_65,-1,D30-3_65
D30-3_68,-1,D30-3_68
D30-3_70,-1,D30-3_70
D30-3_73,-1,D30-3_73
D30-3_74,-1,D30-3_74
D30-3_79,-1,D30-3_79
D30-3_80,-1,D30-3_80
D30-3_86,-1,D30-3_86
D30-3_88,-1,D30-3_88
D30-3_92,-1,D30-3_92
D30-3_93,-1,D30-3_93
D30-4_3,-1,D30-4_3
D30-4_6,-1,D30-4_6
D30-4_11,-1,D30-4_11
D30-4_12,-1,D30-4_12
D30-4_19,-1,D30-4_19
D30-4_21,-1,D30-4_21
D30-4_24,1,D30-4_24
D30-4_25,-1,D30-4_25
D30-4_29,-1,D30-4_29
D30-4_32,-1,D30-4_32
D30-4_36,-1,D30-4_36
D30-4_37,-1,D30-4_37
D30-4_39,-1,D30-4_39
D30-4_40,-1,D30-4_40
D30-4_41,-1,D30-4_41
D30-4_43,-1,D30-4_43
D30-4_47,-1,D30-4_47
D30-4_49,-1,D30-4_49
D30-4_50,-1,D30-4_50
D30-4_52,-1,D30-4_52
D30-4_54,-1,D30-4_54
D30-4_60,-1,D30-4_60
D30-4_63,-1,D30-4_63
D30-4_66,-1,D30-4_66
D30-4_68,-1,D30-4_68
D30-4_69,-1,D30-4_69
D30-4_73,-1,D30-4_73
D30-4_74,-1,D30-4_74
D30-4_75,-1,D30-4_75
D30-4_77,-1,D30-4_77
D30-4_85,-1,D30-4_85
D30-4_86,-1,D30-4_86
D30-4_87,-1,D30-4_87
D30-4_88,-1,D30-4_88
D30-4_94,-1,D30-4_94
D30-5_8,-1,D30-5_8
D30-5_10,1,D30-5_10
D30-5_13,1,D30-5_13
D30-5_14,-1,D30-5_14
D30-5_20,-1,D30-5_20
D30-5_23,-1,D30-5_23
D30-5_24,1,D30-5_24
D30-5_26,1,D30-5_26
D30-5_27,-1,D30-5_27
D30-5_28,1,D30-5_28
D30-5_33,1,D30-5_33
D30-5_37,-1,D30-5_37
D30-5_39,-1,D30-5_39
D30-5_43,-1,D30-5_43
D30-5_48,1,D30-5_48
D30-5_51,1,D30-5_51
D30-5_53,-1,D30-5_53
D30-5_54,-1,D30-5_54
D30-5_55,1,D30-5_55
D30-5_62,-1,D30-5_62
D30-5_63,-1,D30-5_63
D30-5_65,-1,D30-5_65
D30-5_66,-1,D30-5_66
D30-5_67,-1,D30-5_67
D30-5_70,-1,D30-5_70
D30-5_71,-1,D30-5_71
D30-5_73,-1,D30-5_73
D30-5_75,-1,D30-5_75
D30-5_83,1,D30-5_83
D30-5_84,1,D30-5_84
D30-5_88,-1,D30-5_88
D30-5_92,-1,D30-5_92
D30-5_93,-1,D30-5_93
D30-5_94,-1,D30-5_94
D30-6_1,-1,D30-6_1
D30-6_2,-1,D30-6_2
D30-6_4,-1,D30-6_4
D30-6_7,1,D30-6_7
D30-6_16,1,D30-6_16
D30-6_19,-1,D30-6_19
D30-6_22,-1,D30-6_22
D30-6_24,-1,D30-6_24
D30-6_26,-1,D30-6_26
D30-6_28,-1,D30-6_28
D30-6_30,-1,D30-6_30
D30-6_31,-1,D30-6_31
D30-6_32,-1,D30-6_32
D30-6_33,-1,D30-6_33
D30-6_36,-1,D30-6_36
D30-6_39,-1,D30-6_39
D30-6_41,-1,D30-6_41
D30-6_42,-1,D30-6_42
D30-6_45,-1,D30-6_45
D30-6_46,-1,D30-6_46
D30-6_50,-1,D30-6_50
D30-6_51,-1,D30-6_51
D30-6_55,-1,D30-6_55
D30-6_62,-1,D30-6_62
D30-6_63,-1,D30-6_63
D30-6_66,-1,D30-6_66
D30-6_67,-1,D30-6_67
D30-6_70,-1,D30-6_70
D30-6_71,-1,D30-6_71
D30-6_72,-1,D30-6_72
D30-6_74,-1,D30-6_74
D30-6_75,-1,D30-6_75
D30-6_81,-1,D30-6_81
D30-6_82,-1,D30-6_82
D30-6_85,-1,D30-6_85
D30-6_87,-1,D30-6_87
D30-6_88,-1,D30-6_88
D30-6_89,-1,D30-6_89
D30-6_91,-1,D30-6_91
D30-7_2,-1,D30-7_2
D30-7_5,-1,D30-7_5
D30-7_6,-1,D30-7_6
D30-7_8,-1,D30-7_8
D30-7_9,-1,D30-7_9
D30-7_10,1,D30-7_10
D30-7_12,1,D30-7_12
D30-7_14,-1,D30-7_14
D30-7_16,-1,D30-7_16
D30-7_18,-1,D30-7_18
D30-7_25,1,D30-7_25
D30-7_26,-1,D30-7_26
D30-7_36,1,D30-7_36
D30-7_40,-1,D30-7_40
D30-7_41,-1,D30-7_41
D30-7_42,-1,D30-7_42
D30-7_43,-1,D30-7_43
D30-7_45,-1,D30-7_45
D30-7_47,-1,D30-7_47
D30-7_49,-1,D30-7_49
D30-7_52,-1,D30-7_52
D30-7_57,-1,D30-7_57
D30-7_60,1,D30-7_60
D30-7_61,-1,D30-7_61
D30-7_64,-1,D30-7_64
D30-7_65,-1,D30-7_65
D30-7_66,-1,D30-7_66
D30-7_67,-1,D30-7_67
D30-7_68,-1,D30-7_68
D30-7_71,-1,D30-7_71
D30-7_73,-1,D30-7_73
D30-7_75,-1,D30-7_75
D30-7_77,-1,D30-7_77
D30-7_78,-1,D30-7_78
D30-7_87,-1,D30-7_87
D30-7_92,-1,D30-7_92
D30-7_93,-1,D30-7_93
D30-8_1,-1,D30-8_1
D30-8_2,-1,D30-8_2
D30-8_5,-1,D30-8_5
D30-8_7,-1,D30-8_7
D30-8_10,-1,D30-8_10
D30-8_11,-1,D30-8_11
D30-8_13,-1,D30-8_13
D30-8_19,-1,D30-8_19
D30-8_20,-1,D30-8_20
D30-8_23,-1,D30-8_23
D30-8_26,-1,D30-8_26
D30-8_28,-1,D30-8_28
D30-8_31,-1,D30-8_31
D30-8_39,-1,D30-8_39
D30-8_43,-1,D30-8_43
D30-8_44,-1,D30-8_44
D30-8_47,-1,D30-8_47
D30-8_48,1,D30-8_48
D30-8_52,-1,D30-8_52
D30-8_53,-1,D30-8_53
D30-8_54,-1,D30-8_54
D30-8_64,-1,D30-8_64
D30-8_67,-1,D30-8_67
D30-8_70,-1,D30-8_70
D30-8_71,-1,D30-8_71
D30-8_75,-1,D30-8_75
D30-8_76,-1,D30-8_76
D30-8_77,-1,D30-8_77
D30-8_78,-1,D30-8_78
D30-8_79,1,D30-8_79
D30-8_83,-1,D30-8_83
D30-8_89,-1,D30-8_89
D30-8_90,-1,D30-8_90
D30-8_92,-1,D30-8_92
D31-1_2,-1,D31-1_2
D31-1_4,-1,D31-1_4
D31-1_8,-1,D31-1_8
D31-1_17,-1,D31-1_17
D31-1_24,1,D31-1_24
D31-1_32,1,D31-1_32
D31-1_35,1,D31-1_35
D31-1_36,-1,D31-1_36
D31-1_40,1,D31-1_40
D31-1_42,-1,D31-1_42
D31-1_43,1,D31-1_43
D31-1_46,-1,D31-1_46
D31-1_49,1,D31-1_49
D31-1_52,1,D31-1_52
D31-1_59,-1,D31-1_59
D31-1_60,-1,D31-1_60
D31-1_61,1,D31-1_61
D31-1_64,-1,D31-1_64
D31-1_66,-1,D31-1_66
D31-1_67,-1,D31-1_67
D31-1_69,-1,D31-1_69
D31-1_75,-1,D31-1_75
D31-1_78,-1,D31-1_78
D31-1_85,-1,D31-1_85
D31-1_87,-1,D31-1_87
D31-1_89,-1,D31-1_89
D31-1_91,-1,D31-1_91
D31-1_92,-1,D31-1_92
D31-2_2,-1,D31-2_2
D31-2_7,1,D31-2_7
D31-2_9,-1,D31-2_9
D31-2_11,1,D31-2_11
D31-2_13,1,D31-2_13
D31-2_14,1,D31-2_14
D31-2_22,1,D31-2_22
D31-2_31,1,D31-2_31
D31-2_32,-1,D31-2_32
D31-2_33,-1,D31-2_33
D31-2_39,-1,D31-2_39
D31-2_44,-1,D31-2_44
D31-2_45,-1,D31-2_45
D31-2_50,-1,D31-2_50
D31-2_56,-1,D31-2_56
D31-2_57,1,D31-2_57
D31-2_63,-1,D31-2_63
D31-2_64,-1,D31-2_64
D31-2_67,-1,D31-2_67
D31-2_74,1,D31-2_74
D31-2_81,-1,D31-2_81
D31-2_82,-1,D31-2_82
D31-2_89,-1,D31-2_89
D31-2_93,1,D31-2_93
D31-3_2,-1,D31-3_2
D31-3_3,1,D31-3_3
D31-3_5,1,D31-3_5
D31-3_13,-1,D31-3_13
D31-3_18,1,D31-3_18
D31-3_19,1,D31-3_19
D31-3_24,1,D31-3_24
D31-3_27,-1,D31-3_27
D31-3_28,-1,D31-3_28
D31-3_29,1,D31-3_29
D31-3_32,1,D31-3_32
D31-3_35,1,D31-3_35
D31-3_38,1,D31-3_38
D31-3_39,-1,D31-3_39
D31-3_45,-1,D31-3_45
D31-3_46,-1,D31-3_46
D31-3_52,-1,D31-3_52
D31-3_55,-1,D31-3_55
D31-3_57,-1,D31-3_57
D31-3_70,-1,D31-3_70
D31-3_76,-1,D31-3_76
D31-3_79,1,D31-3_79
D31-3_84,1,D31-3_84
D31-3_85,-1,D31-3_85
D31-3_90,-1,D31-3_90
D31-3_91,5,D31-3_91
D31-3_94,-1,D31-3_94
D31-4_1,-1,D31-4_1
D31-4_5,-1,D31-4_5
D31-4_6,1,D31-4_6
D31-4_7,-1,D31-4_7
D31-4_11,-1,D31-4_11
D31-4_18,-1,D31-4_18
D31-4_20,-1,D31-4_20
D31-4_22,-1,D31-4_22
D31-4_23,-1,D31-4_23
D31-4_24,-1,D31-4_24
D31-4_27,-1,D31-4_27
D31-4_29,-1,D31-4_29
D31-4_30,-1,D31-4_30
D31-4_31,-1,D31-4_31
D31-4_32,-1,D31-4_32
D31-4_42,-1,D31-4_42
D31-4_47,-1,D31-4_47
D31-4_50,-1,D31-4_50
D31-4_52,-1,D31-4_52
D31-4_53,-1,D31-4_53
D31-4_54,-1,D31-4_54
D31-4_59,-1,D31-4_59
D31-4_61,-1,D31-4_61
D31-4_80,-1,D31-4_80
D31-4_81,1,D31-4_81
D31-4_84,-1,D31-4_84
D31-4_87,-1,D31-4_87
D31-4_89,1,D31-4_89
D31-5_2,1,D31-5_2
D31-5_8,1,D31-5_8
D31-5_10,-1,D31-5_10
D31-5_11,1,D31-5_11
D31-5_12,1,D31-5_12
D31-5_17,-1,D31-5_17
D31-5_20,1,D31-5_20
D31-5_21,1,D31-5_21
D31-5_24,1,D31-5_24
D31-5_25,1,D31-5_25
D31-5_33,1,D31-5_33
D31-5_35,1,D31-5_35
D31-5_36,1,D31-5_36
D31-5_44,-1,D31-5_44
D31-5_49,-1,D31-5_49
D31-5_50,1,D31-5_50
D31-5_53,-1,D31-5_53
D31-5_54,1,D31-5_54
D31-5_56,1,D31-5_56
D31-5_58,-1,D31-5_58
D31-5_59,1,D31-5_59
D31-5_62,-1,D31-5_62
D31-5_63,-1,D31-5_63
D31-5_66,-1,D31-5_66
D31-5_67,-1,D31-5_67
D31-5_68,-1,D31-5_68
D31-5_76,-1,D31-5_76
D31-5_86,-1,D31-5_86
D31-5_87,-1,D31-5_87
D31-5_88,1,D31-5_88
D31-5_90,1,D31-5_90
D31-5_93,1,D31-5_93
D31-6_2,1,D31-6_2
D31-6_10,1,D31-6_10
D31-6_18,-1,D31-6_18
D31-6_30,1,D31-6_30
D31-6_35,1,D31-6_35
D31-6_36,1,D31-6_36
D31-6_45,-1,D31-6_45
D31-6_48,-1,D31-6_48
D31-6_54,1,D31-6_54
D31-6_55,-1,D31-6_55
D31-6_56,-1,D31-6_56
D31-6_59,1,D31-6_59
D31-6_63,1,D31-6_63
D31-6_64,1,D31-6_64
D31-6_74,-1,D31-6_74
D31-6_77,1,D31-6_77
D31-6_83,1,D31-6_83
D31-6_88,-1,D31-6_88
D31-6_89,1,D31-6_89
D31-6_90,1,D31-6_90
D31-6_91,-1,D31-6_91
D31-6_94,-1,D31-6_94
D31-7_2,1,D31-7_2
D31-7_6,-1,D31-7_6
D31-7_8,1,D31-7_8
D31-7_12,7,D31-7_12
D31-7_14,1,D31-7_14
D31-7_17,1,D31-7_17
D31-7_19,-1,D31-7_19
D31-7_25,-1,D31-7_25
D31-7_28,1,D31-7_28
D31-7_30,1,D31-7_30
D31-7_33,1,D31-7_33
D31-7_35,1,D31-7_35
D31-7_36,1,D31-7_36
D31-7_37,-1,D31-7_37
D31-7_41,1,D31-7_41
D31-7_44,-1,D31-7_44
D31-7_49,1,D31-7_49
D31-7_50,1,D31-7_50
D31-7_51,-1,D31-7_51
D31-7_54,-1,D31-7_54
D31-7_61,-1,D31-7_61
D31-7_62,-1,D31-7_62
D31-7_64,1,D31-7_64
D31-7_65,-1,D31-7_65
D31-7_71,-1,D31-7_71
D31-7_75,1,D31-7_75
D31-7_80,-1,D31-7_80
D31-7_90,1,D31-7_90
D31-7_93,-1,D31-7_93
D31-8_2,-1,D31-8_2
D31-8_5,-1,D31-8_5
D31-8_6,-1,D31-8_6
D31-8_9,1,D31-8_9
D31-8_12,1,D31-8_12
D31-8_14,-1,D31-8_14
D31-8_24,-1,D31-8_24
D31-8_33,1,D31-8_33
D31-8_38,-1,D31-8_38
D31-8_44,1,D31-8_44
D31-8_46,-1,D31-8_46
D31-8_52,-1,D31-8_52
D31-8_57,1,D31-8_57
D31-8_61,-1,D31-8_61
D31-8_62,-1,D31-8_62
D31-8_65,-1,D31-8_65
D31-8_82,1,D31-8_82
D31-8_86,-1,D31-8_86
D31-8_93,1,D31-8_93
10th_C16_S105,-1,10th_C16_S105
10th_C28_S91,-1,10th_C28_S91
10th_C30_S107,-1,10th_C30_S107
10th_C31_S48,-1,10th_C31_S48
10th_C34_S92,-1,10th_C34_S92
10th_C41_S101,-1,10th_C41_S101
10th_C43_S50,-1,10th_C43_S50
10th_C45_S66,-1,10th_C45_S66
10th_C50_S73,-1,10th_C50_S73
10th_C52_S110,-1,10th_C52_S110
10th_C53_S118,-1,10th_C53_S118
10th_C57_S81,-1,10th_C57_S81
10th_C5_S95,-1,10th_C5_S95
10th_C74_S76,-1,10th_C74_S76
10th_C90_S116,-1,10th_C90_S116
10th_C95_S123,-1,10th_C95_S123
10th_C96_S117,-1,10th_C96_S117
11th-C12_S47,-1,11th-C12_S47
11th-C36_S67,-1,11th-C36_S67
11th-C37_S6,-1,11th-C37_S6
11th-C57_S40,-1,11th-C57_S40
11th-C5_S54,-1,11th-C5_S54
11th-C61_S25,-1,11th-C61_S25
11th-C62_S33,-1,11th-C62_S33
11th-C67_S26,-1,11th-C67_S26
11th-C93_S30,-1,11th-C93_S30
12th-C11_S147,-1,12th-C11_S147
12th-C1_S195,-1,12th-C1_S195
12th-C20_S191,-1,12th-C20_S191
12th-C23_S149,-1,12th-C23_S149
12th-C28_S142,-1,12th-C28_S142
12th-C29_S150,-1,12th-C29_S150
12th-C37_S187,-1,12th-C37_S187
12th-C39_S201,-1,12th-C39_S201
12th-C50_S210,-1,12th-C50_S210
12th-C57_S218,-1,12th-C57_S218
12th-C58_S162,-1,12th-C58_S162
12th-C63_S219,-1,12th-C63_S219
12th-C71_S171,-1,12th-C71_S171
12th-C75_S206,-1,12th-C75_S206
12th-C80_S215,-1,12th-C80_S215
12th-C81_S207,-1,12th-C81_S207
12th-C95_S174,-1,12th-C95_S174
13th_C13_S149,-1,13th_C13_S149
13th_C18_S179,-1,13th_C18_S179
13th_C1_S147,-1,13th_C1_S147
13th_C20_S142,-1,13th_C20_S142
13th_C29_S188,-1,13th_C29_S188
13th_C31_S137,-1,13th_C31_S137
13th_C3_S132,-1,13th_C3_S132
13th_C4_S191,-1,13th_C4_S191
13th_C53_S205,-1,13th_C53_S205
13th_C54_S212,-1,13th_C54_S212
13th_C55_S156,-1,13th_C55_S156
13th_C60_S213,-1,13th_C60_S213
13th_C6_S177,-1,13th_C6_S177
13th_C76_S216,-1,13th_C76_S216
13th_C77_S209,-1,13th_C77_S209
13th_C79_S174,-1,13th_C79_S174
13th_C86_S168,-1,13th_C86_S168
13th_C88_S218,-1,13th_C88_S218
13th_C92_S169,-1,13th_C92_S169
13th_C93_S162,-1,13th_C93_S162
1st-C15_S3,-1,1st-C15_S3
1st-C18_S51,-1,1st-C18_S51
1st-C19_S20,-1,1st-C19_S20
1st-C20_S12,-1,1st-C20_S12
1st-C21_S4,-1,1st-C21_S4
1st-C50_S33,-1,1st-C50_S33
1st-C51_S41,-1,1st-C51_S41
1st-C53_S74,-1,1st-C53_S74
1st-C56_S34,-1,1st-C56_S34
1st-C57_S42,-1,1st-C57_S42
1st-C59_S77,-1,1st-C59_S77
1st-C62_S35,-1,1st-C62_S35
1st-C68_S36,-1,1st-C68_S36
1st-C71_S83,-1,1st-C71_S83
1st-C73_S45,-1,1st-C73_S45
1st-C74_S37,-1,1st-C74_S37
1st-C75_S29,-1,1st-C75_S29
1st-C78_S85,-1,1st-C78_S85
1st-C80_S38,-1,1st-C80_S38
1st-C8_S10,-1,1st-C8_S10
2nd-C11_S20,-1,2nd-C11_S20
2nd-C16_S33,-1,2nd-C16_S33
2nd-C1_S3,-1,2nd-C1_S3
2nd-C26_S50,-1,2nd-C26_S50
2nd-C28_S55,-1,2nd-C28_S55
2nd-C29_S56,-1,2nd-C29_S56
2nd-C31_S61,-1,2nd-C31_S61
2nd-C36_S69,-1,2nd-C36_S69
2nd-C39_S75,-1,2nd-C39_S75
2nd-C3_S1,-1,2nd-C3_S1
2nd-C47_S92,-1,2nd-C47_S92
2nd-C4_S9,-1,2nd-C4_S9
2nd-C57_S18,-1,2nd-C57_S18
2nd-C58_S22,-1,2nd-C58_S22
2nd-C67_S40,-1,2nd-C67_S40
2nd-C69_S42,-1,2nd-C69_S42
2nd-C6_S7,-1,2nd-C6_S7
2nd-C74_S53,-1,2nd-C74_S53
2nd-C75_S52,-1,2nd-C75_S52
2nd-C77_S59,-1,2nd-C77_S59
2nd-C80_S65,-1,2nd-C80_S65
2nd-C83_S71,-1,2nd-C83_S71
2nd-C8_S14,-1,2nd-C8_S14
2nd-C94_S96,-1,2nd-C94_S96
3rd-C12_S68,-1,3rd-C12_S68
3rd-C18_S80,-1,3rd-C18_S80
3rd-C21_S11,-1,3rd-C21_S11
3rd-C23_S94,-1,3rd-C23_S94
3rd-C26_S28,-1,3rd-C26_S28
3rd-C27_S49,-1,3rd-C27_S49
3rd-C32_S31,-1,3rd-C32_S31
3rd-C3_S2,-1,3rd-C3_S2
3rd-C46_S93,-1,3rd-C46_S93
3rd-C49_S60,-1,3rd-C49_S60
3rd-C52_S86,-1,3rd-C52_S86
3rd-C57_S5,-1,3rd-C57_S5
3rd-C61_S64,-1,3rd-C61_S64
3rd-C63_S54,-1,3rd-C63_S54
3rd-C67_S69,-1,3rd-C67_S69
3rd-C69_S78,-1,3rd-C69_S78
3rd-C76_S22,-1,3rd-C76_S22
3rd-C79_S67,-1,3rd-C79_S67
3rd-C7_S40,-1,3rd-C7_S40
3rd-C85_S79,-1,3rd-C85_S79
3rd-C85_S83,-1,3rd-C85_S83
3rd-C91_S91,-1,3rd-C91_S91
3rd-C95_S81,-1,3rd-C95_S81
3rd-C9_S5,-1,3rd-C9_S5
4th-C12_S19,-1,4th-C12_S19
4th-C18_S31,-1,4th-C18_S31
4th-C22_S45,-1,4th-C22_S45
4th-C23_S44,-1,4th-C23_S44
4th-C29_S56,-1,4th-C29_S56
4th-C33_S63,-1,4th-C33_S63
4th-C35_S68,-1,4th-C35_S68
4th-C36_S69,-1,4th-C36_S69
4th-C37_S73,-1,4th-C37_S73
4th-C40_S79,-1,4th-C40_S79
4th-C43_S85,-1,4th-C43_S85
4th-C4_S9,-1,4th-C4_S9
4th-C50_S5,-1,4th-C50_S5
4th-C51_S6,-1,4th-C51_S6
4th-C56_S17,-1,4th-C56_S17
4th-C57_S18,-1,4th-C57_S18
4th-C59_S23,-1,4th-C59_S23
4th-C62_S29,-1,4th-C62_S29
4th-C63_S30,-1,4th-C63_S30
4th-C64_S34,-1,4th-C64_S34
4th-C66_S36,-1,4th-C66_S36
4th-C68_S41,-1,4th-C68_S41
4th-C69_S42,-1,4th-C69_S42
4th-C73_S54,-1,4th-C73_S54
4th-C75_S52,-1,4th-C75_S52
4th-C79_S66,-1,4th-C79_S66
4th-C80_S65,-1,4th-C80_S65
4th-C82_S72,-1,4th-C82_S72
4th-C83_S71,-1,4th-C83_S71
4th-C86_S77,-1,4th-C86_S77
4th-C88_S84,-1,4th-C88_S84
4th-C92_S89,-1,4th-C92_S89
4th-C94_S96,-1,4th-C94_S96
4th-C96_S94,-1,4th-C96_S94
4th-C9_S13,-1,4th-C9_S13
5th-C21_S102,-1,5th-C21_S102
5th-C34_S108,-1,5th-C34_S108
5th-C59_S94,-1,5th-C59_S94
5th-C66_S101,-1,5th-C66_S101
5th-C68_S106,-1,5th-C68_S106
5th-C69_S107,-1,5th-C69_S107
5th-C6_S84,-1,5th-C6_S84
5th-C70_S103,-1,5th-C70_S103
5th-C74_S110,-1,5th-C74_S110
5th-C77_S107,-1,5th-C77_S107
5th-C7_S93,-1,5th-C7_S93
5th-C87_S119,-1,5th-C87_S119
5th-C92_S124,-1,5th-C92_S124
6th-C21_S33,-1,6th-C21_S33
6th-C34_S61,-1,6th-C34_S61
6th-C45_S81,-1,6th-C45_S81
6th-C53_S10,-1,6th-C53_S10
6th-C5_S8,-1,6th-C5_S8
6th-C65_S31,-1,6th-C65_S31
6th-C83_S65,-1,6th-C83_S65
6th-C87_S70,-1,6th-C87_S70
6th-C9_S12,-1,6th-C9_S12
7th-C11_S18,-1,7th-C11_S18
7th-C14_S24,-1,7th-C14_S24
7th-C32_S54,-1,7th-C32_S54
7th-C34_S59,-1,7th-C34_S59
7th-C36_S61,-1,7th-C36_S61
